name,categ,X,Y,Z,color
Увеит,Глазные болезни,-5.092714,-11.507017,2.3303647,#E7E419
Угри,Кожные болезни,-1.5523645,-8.089525,13.527423,#42BE71
Угри новорожденных,Кожные болезни,-0.5515528,-9.50698,15.3863325,#42BE71
Удвоение матки и влагалища,Женские болезни,8.395019,12.366621,1.5536236,#48196B
Узелки доильщиц,Кожные болезни,0.4021333,-4.803426,17.12135,#42BE71
Узелковый периартериит,Ревматические болезни,7.548862,-5.339829,-4.9835763,#D2E11B
Узкий таз,Женские болезни,8.207786,17.287052,-0.6404213,#48196B
Узловатая эритема,Кожные болезни,-0.9289019,-5.3074665,9.728765,#42BE71
Узловатокистозные угри,Кожные болезни,4.1282487,-5.276751,16.612947,#42BE71
Узловая мастопатия,Болезни молочных желез,1.8023529,7.3185773,6.032578,#462F7C
Узловая меланома,Кожные болезни,-2.0549028,2.64788,12.332076,#42BE71
Узловой зоб,Онкологические болезни,-0.9415625,11.091559,-0.8859023,#482374
Узлы и кисты щитовидной железы,Эндокринные болезни,1.9926039,7.8054743,7.3375673,#29788E
Укорочение конечностей,Болезни ОДС и травмы,-13.5657425,6.8358483,-0.13596341,#30678D
Уреаплазмоз и микоплазмоз,Венерические болезни,9.528014,0.516859,11.739581,#3D4C89
Уреаплазмоз у женщин,Женские болезни,9.824082,1.019862,11.902676,#48196B
Уретероцеле,Урологические болезни,10.117906,7.5973396,-1.2920519,#29AF7F
Уретрит,Урологические болезни,9.483733,2.0112853,10.298531,#29AF7F
Уретро-влагалищный свищ,Женские болезни,9.886424,9.319592,1.4243888,#48196B
Ушиб головного мозга,Нервные болезни,-6.6624756,2.9569821,-8.322612,#440154
Ушиб колена,Болезни ОДС и травмы,-16.040112,1.643164,2.4518862,#30678D
Ушиб копчика,Болезни ОДС и травмы,-15.860318,1.6971369,4.19887,#30678D
Ушиб легкого,Болезни органов дыхания,3.634531,-0.14826398,0.5597135,#1E988A
Ушиб молочных желез,Болезни молочных желез,1.6254939,5.0164275,6.782296,#462F7C
Ушиб ноги,Болезни ОДС и травмы,-16.593224,0.48038787,2.0616467,#30678D
Ушиб пальца,Болезни ОДС и травмы,-17.105194,0.17309482,2.6752574,#30678D
Ушиб позвоночника,Болезни ОДС и травмы,-14.604132,3.6039164,-3.6981437,#30678D
Ушиб ребер,Болезни ОДС и травмы,3.2343907,0.22339009,0.3118617,#30678D
Ушиб руки,Болезни ОДС и травмы,-16.58212,0.55013275,2.080048,#30678D
Ушиб сустава,Болезни ОДС и травмы,-16.51011,0.80256087,2.0690444,#30678D
Ущемление грыжи,Болезни органов пищеварения,15.080045,6.6364264,5.1271143,#404387
Ущемленная диафрагмальная грыжа,Болезни органов пищеварения,14.880709,6.4969826,4.812253,#404387
Фавус,Кожные болезни,-0.33820426,-6.777501,17.014484,#42BE71
Факоматозы,Нервные болезни,-3.0585709,2.8544056,-4.4694986,#440154
Фантомная боль,Нервные болезни,-5.7142997,-7.143697,-12.802718,#440154
Фарингит,"Болезни уха, горла, носа",3.8808284,-10.245672,4.6646943,#208F8C
Фарингит у детей,Детские болезни,4.4347725,-9.6650305,5.5370493,#64CB5D
Фарингомикоз,"Болезни уха, горла, носа",5.3708773,-5.4582977,11.053351,#208F8C
Фасциолёз,Инфекционные болезни,10.887982,-3.4100857,5.5956573,#460C5F
Фебрильные судороги у детей,Детские болезни,-0.4267256,-4.606143,-11.055884,#64CB5D
Фенилкетонурия,Детские болезни,10.031388,2.1388972,-11.423531,#64CB5D
Феномен Артюса,Аллергические болезни,2.9570355,-11.457974,10.322076,#53C567
Феохромоцитома,Онкологические болезни,8.193508,4.067254,-7.9523225,#482374
Ферментная недостаточность поджелудочной железы,Болезни органов пищеварения,10.855305,3.0234735,-6.2878838,#404387
Фетальный алкогольный синдром,Детские болезни,0.34646854,5.15573,-7.9224935,#64CB5D
Фето-фетальный трансфузионный синдром,Женские болезни,9.301722,14.873895,-5.067093,#48196B
Фетоплацентарная недостаточность,Женские болезни,10.600276,15.109697,-5.034636,#48196B
Фиброз поджелудочной железы,Болезни органов пищеварения,10.66179,2.7424057,-6.2342005,#404387
Фиброзирующий альвеолит,Болезни органов дыхания,4.7230177,-6.0118833,0.008402241,#1E988A
Фиброзная дисплазия,Болезни ОДС и травмы,-7.993738,3.8222973,2.1730235,#30678D
Фиброзный периодонтит ,Болезни зубов,-9.359643,3.2111218,12.331257,#FDE724
Фиброзный полип эндометрия,Женские болезни,4.659963,11.968288,2.703178,#48196B
Фиброзный пульпит,Болезни зубов,-9.805898,3.5126047,14.301525,#FDE724
Фибролипома молочной железы,Онкологические болезни,0.74286336,7.116244,5.4547076,#482374
Фиброма матки,Женские болезни,5.4235945,13.872609,2.3618834,#48196B
Фиброма молочной железы,Онкологические болезни,0.7061185,6.981791,6.570458,#482374
Фиброма полости рта,Онкологические болезни,-5.2056417,2.7061303,7.669723,#482374
Фиброма яичника,Женские болезни,2.4372163,13.596446,3.1083527,#48196B
Фиброматоз десен ,Болезни зубов,-9.535259,1.2085432,11.008094,#FDE724
Фибромиалгия,Нервные болезни,-1.8583827,-2.5070984,-13.810436,#440154
Фибросаркома,Онкологические болезни,-5.151186,5.946062,3.0277593,#482374
Фиброэпителиальный невус,Кожные болезни,-3.4441016,1.1852818,14.9645815,#42BE71
Физиологическая дислалия,Нарушения речи,-11.570177,-3.4487762,-11.796683,#345E8D
Филяриатоз,Инфекционные болезни,-1.872385,-7.284103,3.3774,#460C5F
Фимоз,Мужские болезни,3.6047847,6.5705643,-0.55073094,#79D151
Фитодерматит,Аллергические болезни,3.0253267,-9.75058,13.914936,#53C567
Флебиты,Болезни вен и лимфоузлов,-4.0612717,9.114096,-9.111822,#1E9F88
Флеботодермия,Кожные болезни,3.1321259,-7.5569005,11.327767,#42BE71
Флегмона,Болезни ОДС и травмы,1.3948011,-2.5187316,7.1123004,#30678D
Флегмона глазницы,Глазные болезни,-2.9950502,0.4290228,6.207735,#E7E419
Флегмона новорожденных,Детские болезни,2.6074,0.56656,8.147057,#64CB5D
Флегмона околочелюстная,Болезни зубов,1.4701748,-1.5974866,6.1641207,#FDE724
Флегмонозная ангина,"Болезни уха, горла, носа",0.2995798,-1.3313427,5.0391955,#208F8C
Флегмонозный аппендицит,Болезни органов пищеварения,9.421173,3.3814552,4.944223,#404387
Флюороз,Болезни зубов,-12.997095,1.906634,13.443713,#FDE724
Фобии у детей и подростков,Детские болезни,-9.24202,-3.5826557,-18.788864,#64CB5D
Фобические расстройства,Психические расстройства,-6.2040653,-3.7457252,-19.304094,#BADE27
Фобофобия,Психические расстройства,-5.829344,-3.7641923,-19.494347,#BADE27
Фокальная корковая дисплазия,Нервные болезни,-3.6451328,4.5943575,-4.027405,#440154
Фокальная эпилепсия,Нервные болезни,-2.978206,-5.665189,-9.256541,#440154
Фолиеводефицитная анемия,Болезни крови,9.476748,1.5656593,-9.706434,#A5DA35
Фолликулит,Кожные болезни,1.7373974,-5.528103,16.924282,#42BE71
Фолликулярная ангина,"Болезни уха, горла, носа",4.6324787,-7.765796,5.7002845,#208F8C
Фолликулярная киста яичника,Женские болезни,2.387998,15.256367,2.606295,#48196B
Фолликулярный гиперкератоз,Косметические проблемы,-3.3174877,-5.0821733,16.068653,#22A784
Фолликулярный рак щитовидной железы,Онкологические болезни,-1.6370049,9.287452,5.6305385,#482374
Фонетико-фонематическое недоразвитие (ФФН),Нарушения речи,-10.902666,-2.465473,-11.833585,#345E8D
Фосфат-диабет ,Наследственные болезни,4.7452264,1.2466648,-7.932753,#38568B
Фотостарение кожи,Косметические проблемы,-4.537423,-6.9936132,14.120821,#22A784
Фригидность,Женские болезни,-5.5418105,0.5753153,-20.809196,#48196B
Фринодерма,Кожные болезни,-2.0785573,-4.016635,15.446714,#42BE71
Фуникулоцеле,Урологические болезни,5.83983,6.3580337,4.2386093,#29AF7F
Фуникулярный миелоз,Нервные болезни,5.6637225,1.9047331,-10.301476,#440154
Функциональная автономия щитовидной железы,Эндокринные болезни,-1.075316,11.048328,-1.3897856,#29788E
Функциональная диарея,Болезни толстого кишечника,17.15463,-1.352958,-2.1582608,#8DD644
Функциональная дислалия,Нарушения речи,-10.83879,-3.1380167,-11.430011,#345E8D
Функциональные расстройства желудка,Болезни органов пищеварения,15.996078,0.5523284,-2.4419978,#404387
Функциональный парез гортани,"Болезни уха, горла, носа",-8.604398,-4.0385847,-7.6717596,#208F8C
Фурункул,Кожные болезни,2.277382,-2.3064451,7.628904,#42BE71
Фурункул носа,"Болезни уха, горла, носа",-0.16621938,-2.1349988,5.451883,#208F8C
Фурункул уха,"Болезни уха, горла, носа",-1.0985515,-2.3251543,5.2108235,#208F8C
Фурункулез,Кожные болезни,2.0768654,-2.7011151,7.925731,#42BE71
Х-образные ноги,Болезни ОДС и травмы,-13.801476,5.9677653,-0.36427608,#30678D
Халязион,Глазные болезни,-4.2244296,-7.2317786,5.4438686,#E7E419
Хейлит,Болезни зубов,-0.014672711,-9.277101,12.708765,#FDE724
Хейлит Манганотти ,Болезни зубов,-5.7961545,1.3331194,9.808439,#FDE724
Хилоторакс,Болезни органов дыхания,6.285401,-0.39532143,1.0440298,#1E988A
Хламидийная пневмония,Болезни органов дыхания,8.094023,-7.6305714,3.5307224,#1E988A
Хламидийный конъюнктивит,Глазные болезни,-1.6932678,-10.154311,5.3771157,#E7E419
Хламидиоз ,Венерические болезни,9.274444,0.45339426,11.057507,#3D4C89
Хламидиоз у женщин,Венерические болезни,9.360527,1.0718755,11.017926,#3D4C89
Хлоазма,Кожные болезни,-3.645789,-5.368407,13.524896,#42BE71
Хоанальный полип,"Болезни уха, горла, носа",-1.5831873,-1.411042,3.3886333,#208F8C
Холангиокарцинома,Онкологические болезни,-3.32382,11.010079,2.347925,#482374
Холангит,Болезни органов пищеварения,11.658203,3.3039894,-2.5065386,#404387
Холедохолитиаз,Болезни органов пищеварения,13.178162,4.9108787,-2.6283185,#404387
Холера,Инфекционные болезни,11.914576,-6.7186832,6.873459,#460C5F
Холестаз,Болезни органов пищеварения,12.397151,1.5490036,-4.3266053,#404387
Холестаз новорожденного,Детские болезни,9.724615,-0.30838275,-8.186315,#64CB5D
Холестатический гепатит,Болезни органов пищеварения,12.21844,1.3976971,-4.4168344,#404387
Холестеатома уха,Онкологические болезни,-3.9539537,-1.123194,5.6497893,#482374
Холестероз желчного пузыря,Болезни органов пищеварения,13.659585,4.12586,-3.0742483,#404387
Холецистит,Болезни органов пищеварения,12.384087,2.8497775,-2.084578,#404387
Холецистокардиальный синдром,Болезни органов пищеварения,14.64397,0.9676356,-3.765949,#404387
Холинергическая крапивница,Кожные болезни,2.9879258,-10.196971,10.337561,#42BE71
Холодовая аллергия,Аллергические болезни,2.7417917,-10.145035,14.58933,#53C567
Холодовой дерматит,Аллергические болезни,2.765216,-9.983025,14.666874,#53C567
Хондробластома,Онкологические болезни,-6.707031,4.3852096,3.3541126,#482374
Хондроидная сирингома ,Кожные болезни,-1.0658402,0.49524975,11.385345,#42BE71
Хондрокальциноз,Болезни ОДС и травмы,-8.863148,-2.6837094,0.85559005,#30678D
Хондрома,Онкологические болезни,-6.5805287,4.1676335,2.988846,#482374
Хондроматоз суставов,Ревматические болезни,-11.232197,0.32740396,3.2667363,#D2E11B
Хондромиксоидная фиброма,Онкологические болезни,-6.0930285,4.5523653,3.4878721,#482374
Хондроперихондрит гортани,"Болезни уха, горла, носа",0.03396081,-1.9407196,4.260642,#208F8C
Хондросаркома,Онкологические болезни,-6.010167,4.7579565,3.2306623,#482374
Хордома,Онкологические болезни,-4.942229,5.9593782,1.8749524,#482374
Хорея Гентингтона,Нервные болезни,-1.6624173,-1.7756785,-7.9297915,#440154
Хориоамнионит,Женские болезни,9.862115,13.034431,-3.733814,#48196B
Хориоангиома плаценты,Женские болезни,9.651506,14.121738,-5.495527,#48196B
Хорионкарцинома,Женские болезни,2.7678845,11.247407,1.0193901,#48196B
Хориоретинальная дистрофия,Глазные болезни,-6.8478966,-10.994843,0.10909256,#E7E419
Хориоретинит,Глазные болезни,-4.2666845,-11.021984,1.0815507,#E7E419
Хороидеремия,Глазные болезни,-4.454182,-10.951944,-2.1873713,#E7E419
Храп,"Болезни уха, горла, носа",1.6010072,-0.7863214,-14.242973,#208F8C
Хромидроз,Кожные болезни,-3.3707104,-7.930293,12.249988,#42BE71
Хроническая анальная трещина,Болезни толстого кишечника,13.700917,9.267018,2.1157625,#8DD644
Хроническая венозная недостаточность,Болезни вен и лимфоузлов,-2.8646052,8.172125,-8.657221,#1E9F88
Хроническая воспалительная демиелинизирующая полиневропатия,Нервные болезни,-2.9789011,-4.3952746,-6.622388,#440154
Хроническая диарея,Болезни толстого кишечника,14.606264,-0.50853336,1.611992,#8DD644
Хроническая диффузная стрептодермия ,Кожные болезни,3.5375712,-3.2749188,13.469455,#42BE71
Хроническая дыхательная недостаточность,Болезни органов дыхания,1.8456115,1.821571,-14.293796,#1E988A
Хроническая ишемия головного мозга,Нервные болезни,-3.7662954,1.3331118,-10.961229,#440154
Хроническая обструктивная болезнь легких,Болезни органов дыхания,5.4778666,-8.009091,0.53316337,#1E988A
Хроническая печеночная недостаточность,Болезни органов пищеварения,12.542896,0.44435745,-7.2634435,#404387
Хроническая пневмония,Болезни органов дыхания,6.3081374,-7.20889,1.6538612,#1E988A
Хроническая почечная недостаточность,Урологические болезни,5.0287466,-0.4116123,-11.18867,#29AF7F
Хроническая язвенно-вегетирующая пиодермия,Кожные болезни,-6.5446944,-0.8819144,12.9403515,#42BE71
Хронические неспецифические заболевания легких,Болезни органов дыхания,5.2839065,-7.442854,1.2726672,#1E988A
Хронический абсцесс легкого,Болезни органов дыхания,6.558829,-3.8543227,1.7227799,#1E988A
Хронический аппендицит,Болезни органов пищеварения,10.832885,2.3782628,5.2180557,#404387
Хронический артрит,Ревматические болезни,-10.474156,-3.4460323,1.2580962,#D2E11B
Хронический атрофический акродерматит ,Кожные болезни,2.3253891,-4.752603,12.961807,#42BE71
Хронический атрофический гастрит,Болезни органов пищеварения,18.021807,-0.1600043,1.6362036,#404387
Хронический атрофический ларингит,"Болезни уха, горла, носа",0.22782765,-2.9027905,3.4856684,#208F8C
Хронический бескаменный холецистит,Болезни органов пищеварения,13.249998,3.0166428,-1.6895664,#404387
Хронический бронхит,Болезни органов дыхания,4.9053826,-8.472913,2.0303137,#1E988A
Хронический вирусный гепатит,Инфекционные болезни,11.066597,-1.6363022,-5.179561,#460C5F
Хронический гастрит,Болезни органов пищеварения,17.198586,-0.16905876,0.3256731,#404387
Хронический гастродуоденит,Болезни органов пищеварения,16.653835,-0.4151347,1.0542334,#404387
Хронический гастроэнтерит,Болезни органов пищеварения,15.369103,-0.9235069,-0.07692745,#404387
Хронический геморрой,Болезни толстого кишечника,14.897862,9.282326,2.0816298,#8DD644
Хронический гепатит,Болезни органов пищеварения,10.929729,-1.1503104,-5.685452,#404387
Хронический гингивит,Болезни зубов,-9.038419,0.79218334,12.13207,#FDE724
Хронический гиперпластический ларингит,"Болезни уха, горла, носа",0.09424212,-2.5307734,3.6713402,#208F8C
Хронический гломерулонефрит,Урологические болезни,10.823359,-4.4513607,-5.112749,#29AF7F
Хронический гнойный средний отит,"Болезни уха, горла, носа",-3.0180287,-3.056992,6.8914747,#208F8C
Хронический дуоденит,Болезни органов пищеварения,15.522992,0.6400223,2.1998844,#404387
Хронический запор,Болезни толстого кишечника,16.895924,-2.0272293,-2.3284106,#8DD644
Хронический калькулезный холецистит,Болезни органов пищеварения,12.933544,3.6019294,-2.6039097,#404387
Хронический катаральный ларингит,"Болезни уха, горла, носа",0.12238865,-3.0802789,3.5122752,#208F8C
Хронический колит,Болезни толстого кишечника,15.06603,-1.1702145,1.5583329,#8DD644
Хронический конъюктивит,Глазные болезни,-1.524967,-11.168192,5.594473,#E7E419
Хронический лейкоз,Онкологические болезни,5.090697,-5.734272,-8.561311,#482374
Хронический лимфолейкоз,Онкологические болезни,4.7436833,-5.18361,-8.351987,#482374
Хронический миелолейкоз,Онкологические болезни,4.649006,-5.0950637,-8.5324545,#482374
Хронический оофорит,Женские болезни,8.527424,2.5984926,9.090026,#48196B
Хронический остеомиелит,Болезни ОДС и травмы,-7.5003433,-1.4478097,4.2875915,#30678D
Хронический панкреатит,Болезни органов пищеварения,12.176776,1.6743696,-1.7532045,#404387
Хронический пародонтит,Болезни зубов,-9.811423,1.7994505,11.812941,#FDE724
Хронический периодонтит,Болезни зубов,-9.4506,3.4384117,13.055275,#FDE724
Хронический перитонит,Болезни органов пищеварения,9.610487,0.82313,2.910327,#404387
Хронический пиелонефрит,Урологические болезни,11.189003,-4.5811357,-5.083863,#29AF7F
Хронический поверхностный гастрит,Болезни органов пищеварения,17.113165,0.23526348,1.494388,#404387
Хронический проктит,Болезни толстого кишечника,14.607457,0.43519282,3.8494396,#8DD644
Хронический простатит,Урологические болезни,11.401674,2.775382,8.845483,#29AF7F
Хронический пульпит,Болезни зубов,-9.441895,3.1812096,14.139108,#FDE724
Хронический сиаладенит,Болезни зубов,3.246395,1.9511162,5.15212,#FDE724
Хронический сигмоидит,Болезни толстого кишечника,13.671655,1.3520012,3.6169224,#8DD644
Хронический синовит,Болезни ОДС и травмы,-10.231965,-0.74135405,2.915172,#30678D
Хронический стеноз гортани,"Болезни уха, горла, носа",1.5202439,-2.6132517,1.3104212,#208F8C
Хронический стоматит,Болезни зубов,-7.754025,-1.0250401,12.659897,#FDE724
Хронический тонзиллит,"Болезни уха, горла, носа",4.256239,-8.57131,5.771524,#208F8C
Хронический холангит,Болезни органов пищеварения,11.789388,2.9143093,-3.179822,#404387
Хронический холецистит,Болезни органов пищеварения,13.288163,3.0852733,-2.1579373,#404387
Хронический цервицит,Женские болезни,7.743949,2.5542164,10.181902,#48196B
Хронический цистит,Урологические болезни,10.640036,3.2038884,9.8714485,#29AF7F
Хронический эзофагит,Болезни органов пищеварения,16.238636,1.648771,2.9884956,#404387
Хронический экссудативный средний отит,"Болезни уха, горла, носа",-3.123137,-2.9816005,6.6928744,#208F8C
Хронический эндоцервицит,Женские болезни,7.8316693,2.6377177,10.046705,#48196B
Хронический энтерит,Болезни органов пищеварения,14.462389,-0.97397643,-0.15946507,#404387
Хронический энтероколит,Болезни органов пищеварения,14.376579,-0.89008033,-0.0055968156,#404387
Хроническое соматоформное болевое расстройство,Психические расстройства,-5.1373553,-1.3059895,-17.962893,#BADE27
"Худые голени, бёдра",Эстетические проблемы,-8.97301,-5.8063636,14.555704,#23888D
Целиакия,Болезни органов пищеварения,13.565188,-1.560105,-1.3887244,#404387
Целлюлит,Косметические проблемы,-6.2084746,-6.1265864,14.373079,#22A784
Целомическая киста перикарда,Болезни органов дыхания,-1.8755014,5.6400084,1.4997653,#1E988A
Цементома,Болезни зубов,-5.9357657,3.433229,5.6804895,#FDE724
Центральная серозная хориоретинопатия,Глазные болезни,-5.5640297,-10.883297,-0.20825717,#E7E419
Центральный рак легкого,Онкологические болезни,-5.144887,8.090242,6.5699143,#482374
Цервицит,Женские болезни,7.7000556,3.179714,10.415154,#48196B
Церебральный васкулит,Нервные болезни,-1.8570143,-4.1067386,-4.5747814,#440154
Церебральный глиоматоз,Нервные болезни,-3.965673,4.78733,-3.7323172,#440154
Церебрастенический синдром у детей,Детские болезни,-6.297566,-3.8417547,-13.433056,#64CB5D
Цирроз печени,Болезни органов пищеварения,10.580249,0.6568747,-5.632576,#404387
Цирротический туберкулез легких,Болезни органов дыхания,4.7392974,-4.492811,1.6872251,#1E988A
Цистиноз,Наследственные болезни,4.987844,0.625126,-7.8382516,#38568B
Цистит,Урологические болезни,9.048203,0.22240026,12.605115,#29AF7F
Цистит у детей,Детские болезни,11.395847,3.3758972,10.421101,#64CB5D
Цистит у женщин,Женские болезни,11.196749,3.3197618,10.207877,#48196B
Цистит у мужчин,Мужские болезни,11.340329,3.3413963,10.016663,#79D151
Цистицеркоз головного мозга,Нервные болезни,-5.5078297,4.673244,-5.0243235,#440154
Цитомегаловирус ,Инфекционные болезни,10.735678,-7.8948574,3.1053214,#460C5F
Цуцугамуши,Инфекционные болезни,9.091961,-6.9647555,8.401697,#460C5F
Часто болеющие дети,Детские болезни,13.1365385,-6.665901,3.4555733,#64CB5D
Черепно-мозговая травма,Нервные болезни,-6.6358523,3.101432,-8.234253,#440154
Черная пьедра,Кожные болезни,-1.2870494,-7.7473707,16.873207,#42BE71
Черный волосатый язык,Болезни зубов,-5.9894514,-0.24051851,9.926408,#FDE724
Черный лишай,Кожные болезни,-1.2407188,-7.708109,16.46643,#42BE71
Чесотка,Кожные болезни,-0.65104127,-8.309538,17.26904,#42BE71
Чесотка у детей,Детские болезни,0.046302766,-8.646028,17.075155,#64CB5D
Чрезвертельный перелом бедра,Болезни ОДС и травмы,-14.433438,3.8421173,2.171399,#30678D
Чрезмерно сильная родовая деятельность,Женские болезни,11.584864,15.522067,-2.704932,#48196B
Чувствительная кожа,Косметические проблемы,-4.5909777,-8.165437,14.235887,#22A784
Чума,Инфекционные болезни,8.139328,-6.463374,7.436261,#460C5F
Шанкриформная пиодермия ,Кожные болезни,2.3916607,-4.4360204,9.961233,#42BE71
Шаровидные угри,Кожные болезни,3.8643186,-5.4038763,16.728241,#42BE71
Шеечная беременность,Женские болезни,8.310528,13.654971,-0.84829915,#48196B
Шейный миозит,Болезни ОДС и травмы,-7.644544,-1.1569679,-0.766512,#30678D
Шейный плексит,Нервные болезни,-12.993664,0.48464665,-4.068171,#440154
Шейный радикулит,Нервные болезни,-12.504108,1.8327817,-4.1984906,#440154
Шейный спондилез,Болезни ОДС и травмы,-12.269001,3.0881765,-4.163338,#30678D
Шейный спондилоартроз,Болезни ОДС и травмы,-12.604236,3.2625635,-4.0684376,#30678D
Шизоидная психопатия,Психические расстройства,-9.129191,-4.866773,-19.799341,#BADE27
Шизотипический диатез,Детские болезни,-7.151244,-3.3986943,-14.269674,#64CB5D
Шизофрения,Психические расстройства,-5.2571864,-3.6803498,-16.32007,#BADE27
Шизофрения у детей,Детские болезни,-7.693096,-3.0272005,-15.987288,#64CB5D
Шистосоматидный дерматит,Кожные болезни,3.3435843,-8.288674,11.336449,#42BE71
Шистосомоз,Инфекционные болезни,10.420327,-3.4179966,5.529116,#460C5F
Школьная незрелость,Детские болезни,-9.813953,-2.2397113,-15.793336,#64CB5D
Эзофагит,Болезни органов пищеварения,16.293411,1.7056882,3.0221374,#404387
Экзема,Аллергические болезни,1.882064,-7.354086,14.992942,#53C567
Экзема наружного уха,Кожные болезни,1.9460568,-5.860627,10.306082,#42BE71
Экзема преддверия носа,Кожные болезни,1.9447267,-5.9918647,10.306371,#42BE71
Экзема сосков,Аллергические болезни,0.95644915,-8.269784,11.335196,#53C567
Экзостозы наружного слухового прохода,"Болезни уха, горла, носа",-2.7006745,-2.4499464,3.7229877,#208F8C
Экзостозы челюсти ,Болезни зубов,-13.643349,3.1927109,7.3109827,#FDE724
Экзофтальм,Глазные болезни,-7.032016,-7.7294593,-0.7314614,#E7E419
Эккринная порома ,Кожные болезни,-1.0499115,0.54111,11.34817,#42BE71
Эккринная спираденома,Онкологические болезни,-2.5081813,1.3227048,12.150067,#482374
Эклампсия,Женские болезни,7.683749,14.288442,-6.839867,#48196B
Экссудативно-катаральный диатез ,Детские болезни,10.520458,-0.2257384,-11.231013,#64CB5D
Экссудативный перикардит,Болезни сердца и сосудов,7.296423,-2.6358817,-0.96019524,#267F8E
Экссудативный плеврит,Болезни органов дыхания,7.4001203,-2.309988,0.19160214,#1E988A
Экссудативный псориаз ,Кожные болезни,1.4352331,-5.7008924,11.964668,#42BE71
Экстрамедуллярные опухоли спинного мозга,Нервные болезни,-5.3838787,5.635227,-0.43129253,#440154
Экстрасистолия,Болезни сердца и сосудов,-1.9424978,2.929316,-17.030327,#267F8E
Экстрофия мочевого пузыря ,Детские болезни,7.942465,7.350463,0.6234125,#64CB5D
Эксфолиативный дерматит Риттера,Кожные болезни,6.2554097,-7.845546,11.004007,#42BE71
Эксфолиативный хейлит ,Болезни зубов,-4.842396,0.3207874,10.882668,#FDE724
Эктазия протоков молочных желез,Болезни молочных желез,1.7954391,8.011732,4.537414,#462F7C
Эктопия отверстия мочеточника,Урологические болезни,10.122674,7.7023945,-1.170143,#29AF7F
Эктопия шейки матки,Женские болезни,6.8098273,11.591703,3.7723565,#48196B
Эктропион шейки матки,Женские болезни,7.280891,11.721257,3.5577714,#48196B
Элективный мутизм у детей,Детские болезни,-9.589495,-3.5098443,-16.831059,#64CB5D
Электротравма,Болезни ОДС и травмы,2.8868914,-1.745523,-13.2462635,#30678D
Электротравма у детей,Детские болезни,2.7552319,-1.7949644,-13.290305,#64CB5D
Элонгация шейки матки,Женские болезни,7.645561,11.03421,1.6596836,#48196B
Эмболия околоплодными водами,Женские болезни,9.125644,13.2120495,-4.6884065,#48196B
Эмпиемa желчного пузыря,Болезни органов пищеварения,12.651666,4.7064395,-1.8793044,#404387
Эмпиема плевры,Болезни органов дыхания,6.7940736,-2.3548298,0.38345584,#1E988A
Эмфизема легких,Болезни органов дыхания,4.3314953,-4.141746,-0.14072278,#1E988A
Эндокардит (инфекционный),Болезни сердца и сосудов,8.892007,-5.393269,-2.6841657,#267F8E
Эндокардит Леффлера,Аллергические болезни,7.5910635,-1.0048766,-5.672423,#53C567
Эндокринная офтальмопатия,Эндокринные болезни,-7.099304,-7.518271,-1.1956995,#29788E
Эндокринное бесплодие,Эндокринные болезни,6.2186494,8.737408,-6.8259254,#29788E
Эндометриоз,Женские болезни,4.430848,11.725015,1.8405533,#48196B
Эндометриоз кожи ,Кожные болезни,0.09851784,-0.6217632,11.684892,#42BE71
Эндометриоз прямой кишки,Болезни толстого кишечника,-0.6407735,15.284224,5.005456,#8DD644
Эндометриоз шейки матки,Женские болезни,5.0224075,11.451264,2.4938993,#48196B
Эндометриоз яичников,Женские болезни,3.9743028,11.7972555,1.896862,#48196B
Эндометриоидная киста яичника,Женские болезни,2.8900156,14.7581415,3.0727334,#48196B
Эндометрит,Женские болезни,7.5898433,3.718834,9.268542,#48196B
Эндотелиальная дистрофия роговицы,Глазные болезни,-6.2780027,-10.401325,0.25926766,#E7E419
Эндотелиома,Онкологические болезни,-4.4432373,4.896611,4.415102,#482374
Эндофтальмит,Глазные болезни,-5.758524,-10.410439,3.2388735,#E7E419
Эндоцервицит,Женские болезни,7.7522373,2.7537527,10.160608,#48196B
Энкопрез у детей,Детские болезни,-1.8168474,-1.5529538,-19.939041,#64CB5D
Энофтальм,Глазные болезни,-6.7629156,-7.8172035,-0.21792933,#E7E419
Энтерит,Болезни органов пищеварения,14.86564,-1.3982587,0.62735,#404387
Энтеробиоз у детей,Детские болезни,13.14349,-4.8983455,5.5869164,#64CB5D
Энтеровирусная инфекция у детей,Детские болезни,8.063246,-8.127243,5.5577602,#64CB5D
Энтеровирусные инфекции,Инфекционные болезни,8.716866,-7.774408,6.3618593,#460C5F
Энтероколит,Болезни органов пищеварения,15.332078,-1.6010972,0.9124115,#404387
Энтеропатии,Болезни органов пищеварения,13.341381,-0.7292381,-0.05671761,#404387
Энтеропатический акродерматит,Кожные болезни,13.397918,-2.1427672,-1.622145,#42BE71
Энурез,Урологические болезни,-1.4032121,-1.0529481,-20.070627,#29AF7F
Энурез у детей,Детские болезни,-1.281592,-0.91509885,-20.111412,#64CB5D
Энхондрома,Онкологические болезни,-7.0692573,4.117399,3.0782812,#482374
Энцефалит,Нервные болезни,-1.0630825,-6.4951835,-6.7880616,#440154
Энцефалит Расмуссена,Нервные болезни,-2.0858347,-4.606036,-8.900566,#440154
Энцефалит Сент-Луис,Нервные болезни,-0.61175895,-6.949131,-6.5736647,#440154
Энцефалопатия,Нервные болезни,-3.5824795,0.48585522,-10.738061,#440154
