name,categ,X,Y,Z,color
Радикулярная киста,Болезни зубов,7.5696335,-9.302546,-0.5045028,#2D6F8E
Разлитой перитонит,Болезни органов пищеварения,2.8639653,-12.774906,-0.10615515,#267F8E
Размер полового члена,Мужские болезни,9.755652,-18.007006,-3.7515988,#42BE71
Разрыв легкого,Болезни ОДС и травмы,-5.484477,-7.163599,-0.9032208,#443982
Разрыв матки,Женские болезни,4.705319,-12.528049,-5.2487216,#460C5F
Разрыв мениска,Болезни ОДС и травмы,-6.091079,-6.0981884,-0.9713668,#443982
Разрыв пищевода,Болезни органов пищеварения,-1.7808306,-12.109144,-0.118088596,#267F8E
Разрыв промежности,Женские болезни,5.295788,-12.65569,-5.1598616,#460C5F
Разрыв связок,Болезни ОДС и травмы,-5.753863,-6.4407406,-1.618794,#443982
Разрыв селезенки,Болезни ОДС и травмы,-5.114949,-6.460946,0.71591413,#443982
Разрыв сетчатки ,Глазные болезни,6.6686826,-1.7961862,5.422569,#462F7C
Разрыв шейки матки,Женские болезни,5.2701664,-13.008324,-5.4353933,#460C5F
Разрывы влагалища ,Женские болезни,5.179435,-12.603329,-5.1652465,#460C5F
Рак ануса,Онкологические болезни,-2.6544795,-12.991814,-4.1637144,#D2E11B
Рак большого дуоденального сосочка,Онкологические болезни,-3.3198302,-11.332106,-4.147389,#D2E11B
Рак бронха,Онкологические болезни,-3.0414264,-12.307669,-5.1128144,#D2E11B
Рак верхней челюсти ,Болезни зубов,7.2725043,-9.2521515,-0.3112682,#2D6F8E
Рак влагалища,Женские болезни,4.8214884,-13.182499,-5.711501,#460C5F
Рак внепеченочных желчных путей,Онкологические болезни,-3.101044,-11.088842,-4.734047,#D2E11B
Рак вульвы,Женские болезни,5.2771587,-13.850975,-5.93485,#460C5F
Рак глотки,Онкологические болезни,-2.069539,-11.283224,-5.188445,#D2E11B
Рак головки поджелудочной железы,Онкологические болезни,-2.094739,-12.063584,-5.100315,#D2E11B
Рак гортани,Онкологические болезни,-2.2377765,-11.740267,-4.568464,#D2E11B
Рак гортаноглотки,Онкологические болезни,-2.649408,-11.962291,-4.3473053,#D2E11B
Рак грудной железы у мужчин,Онкологические болезни,-3.09359,-11.358213,-4.990303,#D2E11B
Рак губы,Онкологические болезни,2.9622958,-9.817802,1.9724381,#D2E11B
Рак желудка,Онкологические болезни,-2.9952939,-11.635645,-4.9749913,#D2E11B
Рак желчного пузыря,Онкологические болезни,-3.8107111,-10.527172,-3.6609857,#D2E11B
Рак кожи,Кожные болезни,7.6454277,-6.9476557,5.5182323,#30678D
Рак легких,Онкологические болезни,-3.0960813,-12.381452,-4.035015,#D2E11B
Рак маточной трубы,Женские болезни,5.060664,-14.674263,-6.1687384,#460C5F
Рак молочной железы,Онкологические болезни,-2.1665208,-11.532142,-4.9057245,#D2E11B
Рак мочевого пузыря,Онкологические болезни,-1.665215,-11.840069,-4.728189,#D2E11B
Рак мочеточника,Онкологические болезни,-2.0727532,-11.616166,-4.95984,#D2E11B
Рак нижней челюсти ,Болезни зубов,6.231604,-9.064071,-0.02404975,#2D6F8E
Рак носоглотки,Онкологические болезни,-3.3072867,-12.258598,-3.9580004,#D2E11B
Рак ободочной кишки,Онкологические болезни,-2.5081837,-11.787825,-4.438657,#D2E11B
Рак Панкоста,Онкологические болезни,-2.9461806,-11.844011,-3.4713988,#D2E11B
Рак Педжета,Онкологические болезни,-2.1188264,-11.753517,-4.738823,#D2E11B
Рак печени,Онкологические болезни,-3.769335,-12.057049,-4.7099338,#D2E11B
Рак пищевода,Онкологические болезни,-2.697952,-12.184839,-4.9052653,#D2E11B
Рак плевры,Онкологические болезни,-3.0573459,-11.419752,-3.8448274,#D2E11B
Рак поджелудочной железы,Онкологические болезни,-3.713247,-11.443285,-4.353634,#D2E11B
Рак полового члена,Мужские болезни,6.3572445,-16.131954,-4.2325907,#42BE71
Рак полости носа и околоносовых пазух,Онкологические болезни,-4.0146375,-8.909736,-3.079694,#D2E11B
Рак полости рта,Онкологические болезни,-1.9981506,-11.387176,-4.3055825,#D2E11B
Рак почки,Онкологические болезни,-2.1723385,-12.861127,-5.4968147,#D2E11B
Рак простаты,Мужские болезни,-2.9674451,-16.519804,-6.6615644,#42BE71
Рак прямой кишки,Онкологические болезни,-3.0487845,-11.547596,-4.427829,#D2E11B
Рак сигмовидной кишки,Онкологические болезни,-3.1073341,-11.398529,-4.162513,#D2E11B
Рак слюнных желез,Онкологические болезни,-1.5475876,-11.680949,-3.6685715,#D2E11B
Рак средостения,Онкологические болезни,-3.8548987,-13.3486185,-5.0071077,#D2E11B
Рак тела матки,Женские болезни,4.5058627,-11.86079,-5.0242195,#460C5F
Рак толстой кишки,Онкологические болезни,-2.0319877,-11.215601,-4.3299265,#D2E11B
Рак тонкого кишечника,Онкологические болезни,-2.4236639,-12.095347,-5.05073,#D2E11B
Рак уретры,Урологические болезни,0.7649192,-14.631247,-5.9322844,#48196B
Рак уха,Онкологические болезни,-3.0664847,-12.372816,-4.4836874,#D2E11B
Рак челюсти,Болезни зубов,7.570197,-9.168902,-0.35886288,#2D6F8E
Рак шейки матки,Женские болезни,5.325109,-13.141676,-5.5015993,#460C5F
Рак щитовидной железы,Онкологические болезни,-3.3877072,-12.059082,-4.5982046,#D2E11B
Рак языка,Онкологические болезни,-2.7643006,-11.999137,-5.096279,#D2E11B
Рак яичка,Мужские болезни,7.8400173,-16.138506,-3.8139563,#42BE71
Рак яичников,Женские болезни,5.445716,-12.981516,-5.506818,#460C5F
Раковая интоксикация,Онкологические болезни,-2.4524205,-11.287534,-4.165275,#D2E11B
Раковая кахексия,Онкологические болезни,-2.9133165,-13.685559,-5.371457,#D2E11B
Раневая инфекция,Болезни ОДС и травмы,-4.8460393,-6.5705347,-1.0438225,#443982
Ранний выкидыш,Женские болезни,4.868254,-13.403566,-5.7406197,#460C5F
Ранний детский аутизм,Детские болезни,1.1819391,-5.8445625,5.2366657,#64CB5D
Ранний климакс,Женские болезни,4.0684023,-11.670979,-5.2423315,#460C5F
Ранняя миоклоническая энцефалопатия ,Детские болезни,2.640139,-5.8147,6.290688,#64CB5D
Ранняя седина,Болезни волос,12.422511,-9.362067,2.4376256,#23888D
Раны,Болезни ОДС и травмы,-5.88142,-5.4064035,-0.58511406,#443982
Рассекающий остеохондрит,Болезни ОДС и травмы,-5.6580544,-6.2318063,-1.3602185,#443982
Рассеянный склероз,Нервные болезни,-0.89888334,-2.9675767,6.526311,#BADE27
Рассеянный энцефаломиелит,Нервные болезни,-0.60140944,-1.30739,6.9027963,#BADE27
Расслаивающаяся аневризма аорты,Болезни сердца и сосудов,-7.704359,-10.857973,-2.248276,#22A784
Расстройства поведения у детей,Детские болезни,1.7407856,-6.479683,4.231021,#64CB5D
Расстройства привязанности у детей,Детские болезни,0.62314296,-5.264924,5.160584,#64CB5D
Расстройства сознания,Психические расстройства,-4.9748816,-4.271388,7.8464017,#29AF7F
Расстройство нарушения телесной формы,Психические расстройства,-4.5879,-3.8463342,8.208103,#29AF7F
Расстройство расщепления личности,Психические расстройства,-3.3616726,-4.745328,8.040082,#29AF7F
Расстройство сиблингового соперничества,Детские болезни,1.177079,-6.143315,3.8024957,#64CB5D
Расстройство стереотипных движений,Психические расстройства,-6.2339,-5.1378894,6.5165977,#29AF7F
Растяжение связок,Болезни ОДС и травмы,-5.87731,-6.181267,-1.6992812,#443982
Растяжки. Стрии.,Косметические проблемы,14.71428,-7.0122714,5.75914,#1E9F88
Расширение пищевода,Болезни органов пищеварения,1.056207,-14.806034,-0.29949832,#267F8E
Расщепление позвоночника,Нервные болезни,-0.3188579,-1.5561173,5.904342,#BADE27
Расщепленная поджелудочная железа,Болезни органов пищеварения,4.1776557,-13.29513,0.25017416,#267F8E
Рахит,Детские болезни,-0.5345328,-7.0272346,2.579957,#64CB5D
Рваная рана,Болезни ОДС и травмы,-5.9851155,-5.88652,-1.5521415,#443982
Реактивные артриты,Ревматические болезни,-2.5476701,-4.7391405,3.0509946,#79D151
Реактивный гепатит,Болезни органов пищеварения,3.6077363,-12.929942,-0.38690996,#267F8E
Реактивный панкреатит,Болезни органов пищеварения,2.4834554,-14.273827,0.21504988,#267F8E
Реактивный параноид,Психические расстройства,-3.9443493,-5.1539774,6.053176,#29AF7F
Реактивный психоз,Психические расстройства,-4.450858,-4.9615827,7.0969005,#29AF7F
Реакция отторжения трансплантата,Иммунные болезни,5.4689484,-6.263965,4.0081506,#1E988A
Ревматизм (ревматическая лихорадка),Иммунные болезни,2.2270443,-7.5926366,4.483578,#1E988A
Ревматизм у детей,Детские болезни,2.5202427,-4.7794733,5.3792253,#64CB5D
Ревматическая полимиалгия,Иммунные болезни,0.40585756,-4.7479467,3.807123,#1E988A
Ревматические заболевания околосуставных мягких тканей,Ревматические болезни,-2.5812333,-4.207282,1.9433761,#79D151
Ревматический увеит,Глазные болезни,4.3434663,-2.9152906,2.850008,#462F7C
Ревматоидный артрит,Иммунные болезни,0.64606476,-4.7959876,5.6029453,#1E988A
Резаная рана,Болезни ОДС и травмы,-5.5573196,-5.516206,-1.0830884,#443982
Резус-конфликт,Женские болезни,4.9787292,-12.640891,-4.79012,#460C5F
Ректальное кровотечение,Болезни толстого кишечника,-0.70683455,-18.806633,-5.5790977,#53C567
Ректовагинальный свищ,Женские болезни,4.916199,-13.459018,-4.982784,#460C5F
Ректосигмоидит,Болезни толстого кишечника,0.022735128,-19.456827,-4.9563746,#53C567
Ректоцеле,Болезни толстого кишечника,0.5419655,-18.14875,-5.442638,#53C567
Релаксация диафрагмы,Болезни органов дыхания,-1.6715744,-10.191366,2.4345067,#29788E
Респираторно-синцитиальная инфекция,Инфекционные болезни,4.135391,-11.686878,5.2546935,#440154
Респираторный дистресс-синдром,Болезни органов дыхания,-3.5837367,-9.487634,4.1690826,#29788E
Ретикулогистиоцитома кожи ,Кожные болезни,10.173695,-7.4144387,5.578159,#30678D
Ретинальная мигрень,Глазные болезни,4.380482,-1.669495,5.1045556,#462F7C
Ретинированный зуб,Болезни зубов,7.98067,-9.513329,0.22195198,#2D6F8E
Ретинит,Глазные болезни,6.8446045,-2.227742,5.4929295,#462F7C
Ретинобластома,Глазные болезни,5.5145054,-2.6456125,5.961834,#462F7C
Ретинопатия,Глазные болезни,6.1384397,-1.9134429,4.9641514,#462F7C
Ретинопатия недоношенных,Детские болезни,1.1437967,-5.2284813,3.9052596,#64CB5D
Ретиношизис,Глазные болезни,6.381593,-2.043719,5.3858624,#462F7C
Ретробульбарный неврит,Глазные болезни,4.9475985,-1.1519899,5.461148,#462F7C
Ретроградная эякуляция,Мужские болезни,6.1501756,-16.800322,-3.955169,#42BE71
Ретрофлексия матки,Женские болезни,3.9853704,-13.365538,-5.900796,#460C5F
Ретроцервикальный эндометриоз,Женские болезни,3.9359255,-13.126227,-5.765113,#460C5F
Рецессия десны ,Болезни зубов,7.7911177,-11.533262,-1.4476073,#2D6F8E
Рецидив рака желудка,Онкологические болезни,-2.7226894,-11.544044,-4.486136,#D2E11B
Рецидив рака легкого,Онкологические болезни,-2.6787262,-10.840758,-4.069116,#D2E11B
Рецидив рака молочной железы,Онкологические болезни,-1.6988702,-10.544767,-4.3100357,#D2E11B
Рецидив рака почки,Онкологические болезни,-1.9841425,-10.99676,-3.9348507,#D2E11B
Рецидив рака простаты,Онкологические болезни,-3.5981667,-13.140175,-4.527583,#D2E11B
Рецидив рака толстого кишечника,Онкологические болезни,-2.725859,-11.505723,-4.0266933,#D2E11B
Рецидив рака шейки матки,Онкологические болезни,-1.1941642,-11.039283,-4.808426,#D2E11B
Рецидивирующий афтозный стоматит,Болезни зубов,8.832933,-8.883375,0.22247912,#2D6F8E
Рецидивирующий бронхит,Болезни органов дыхания,-2.4818802,-9.902677,1.6287334,#29788E
Рецидивирующий полихондрит,Болезни ОДС и травмы,-4.8879175,-6.164919,-1.1886301,#443982
Риккетсиоз,Инфекционные болезни,4.9698076,-10.811644,5.0940695,#440154
Ринит,"Болезни уха, горла, носа",1.077971,-5.14058,-0.12468033,#FDE724
Ринит у детей,Детские болезни,2.3699307,-6.1064515,3.078376,#64CB5D
Риновирусная инфекция,Инфекционные болезни,5.715832,-10.159779,4.345871,#440154
Риногенные внутричерепные осложнения,"Болезни уха, горла, носа",1.0611342,-5.080244,0.7052652,#FDE724
Ринолалия,Нарушения речи,5.1568136,2.2500155,11.073185,#3D4C89
Ринофарингит,"Болезни уха, горла, носа",1.1358328,-8.258922,0.88176477,#FDE724
Ринофима,Кожные болезни,10.068732,-7.103924,6.035182,#30678D
Родинки. Невусы.,Косметические проблемы,12.856559,-6.97204,5.3564687,#1E9F88
Родительская депривация,Детские болезни,0.30087423,-6.1050234,4.302601,#64CB5D
Родовая травма,Женские болезни,4.628603,-12.900632,-5.3482,#460C5F
Родовая травма новорожденных,Детские болезни,3.8549585,-9.7773285,1.6121304,#64CB5D
Рожа,Инфекционные болезни,5.7926297,-10.562122,4.2281213,#440154
Рожистое воспаление век,Глазные болезни,6.1186657,-3.1495588,5.0663877,#462F7C
Розацеа,Кожные болезни,10.592159,-7.39285,5.0532265,#30678D
Розацеа-кератит,Глазные болезни,5.641318,-2.553256,4.649441,#462F7C
Розовые угри,Кожные болезни,8.081192,-5.904393,4.9112053,#30678D
Розовый лишай Жибера,Кожные болезни,8.816104,-7.2670836,5.904443,#30678D
Ромбовидный глоссит ,Болезни зубов,8.117285,-9.597488,0.5137286,#2D6F8E
Ротавирусная инфекция у детей,Детские болезни,1.6068861,-6.240603,4.5099287,#64CB5D
Ротавирусный гастроэнтерит,Инфекционные болезни,5.0849133,-10.579152,4.8341994,#440154
Рубеоз радужки,Глазные болезни,5.651002,-1.5845268,4.6202407,#462F7C
Рубец на матке,Женские болезни,6.1451607,-13.660142,-5.5048475,#460C5F
Рубромикоз,Кожные болезни,9.339005,-6.668154,5.2547135,#30678D
Рубцовая деформация шейки матки,Женские болезни,5.773265,-12.81093,-5.5090847,#460C5F
Рубцующий пемфигоид ,Кожные болезни,8.82958,-6.798496,5.864159,#30678D
Рубцующий пемфигоид конъюнктивы,Глазные болезни,6.0610723,-2.5628116,5.4841185,#462F7C
Рубцы на коже,Косметические проблемы,12.325237,-5.342729,5.4912186,#1E9F88
Руминационное расстройство,Психические расстройства,-0.5947554,-6.986244,4.453274,#29AF7F
Сакрализация,Болезни ОДС и травмы,-5.155189,-6.183839,-1.6280673,#443982
Сакроилеит,Болезни ОДС и травмы,-4.5607796,-5.143304,-1.401765,#443982
Сактосальпинкс,Женские болезни,4.800971,-12.726555,-5.5734863,#460C5F
Сальмонеллёз,Инфекционные болезни,5.8722334,-12.132626,5.6719055,#440154
Сальпингит,Женские болезни,5.6647034,-12.556948,-5.0820646,#460C5F
Самопроизвольное прерывание беременности,Женские болезни,5.383218,-13.504213,-5.627031,#460C5F
Сап,Инфекционные болезни,5.079447,-11.087828,4.4613895,#440154
Саркоидоз легких,Болезни органов дыхания,-2.3111422,-8.728256,3.4159372,#29788E
Саркома влагалища,Женские болезни,6.1858664,-13.256128,-4.4452205,#460C5F
Саркома Капоши,Кожные болезни,8.7328005,-6.763582,5.7374926,#30678D
Саркома легкого,Онкологические болезни,0.0067802165,-11.291149,-3.9554825,#D2E11B
Саркома матки,Женские болезни,3.9130685,-12.084485,-5.2371225,#460C5F
Саркома молочной железы,Онкологические болезни,-2.842891,-8.48868,-3.8166106,#D2E11B
Саркома печени,Онкологические болезни,-4.0570364,-11.27488,-4.207544,#D2E11B
Саркома позвоночника,Онкологические болезни,-3.4467466,-12.100196,-4.5629797,#D2E11B
Саркома Юинга,Онкологические болезни,-2.6007268,-11.969012,-4.7059197,#D2E11B
Сахарный диабет,Эндокринные болезни,-1.5106852,-7.5052357,-2.8187406,#8DD644
Сахарный диабет у детей,Детские болезни,1.6401594,-5.9963646,3.4024136,#64CB5D
Сверхкомплектные зубы,Болезни зубов,8.950525,-10.530061,-0.3175993,#2D6F8E
Свиной грипп,Инфекционные болезни,5.44154,-9.815625,4.9969707,#440154
Свищ желчного пузыря,Болезни органов пищеварения,2.4926894,-13.895755,0.14706351,#267F8E
Свищ мочевого пузыря,Урологические болезни,1.1421779,-15.364813,-6.2483644,#48196B
Свищи влагалища,Женские болезни,5.3494577,-13.230289,-5.2358828,#460C5F
Свищи прямой кишки,Болезни толстого кишечника,0.089355,-20.508883,-4.5591545,#53C567
Сдавление головного мозга,Нервные болезни,-1.2715303,-1.1057585,7.050091,#BADE27
Себорейная экзема,Аллергические болезни,5.682502,-4.7536297,9.388659,#345E8D
Себорейный дерматит,Болезни волос,10.349538,-8.022427,4.707547,#23888D
Себорея,Болезни волос,12.024291,-9.234293,3.403844,#23888D
Себоцистоматоз ,Кожные болезни,9.11524,-6.546567,6.5492887,#30678D
Сегментарная пневмония,Болезни органов дыхания,-3.2764804,-10.989761,2.8624442,#29788E
Седловидная матка,Женские болезни,3.9122736,-12.458264,-5.4282894,#460C5F
Секвестрация легкого,Болезни органов дыхания,-1.9927244,-11.229159,2.664338,#29788E
Сексуальная абстиненция,Психические расстройства,-3.941614,-4.607231,5.758127,#29AF7F
Секущиеся волосы,Болезни волос,12.728666,-8.767069,2.2945473,#23888D
Семейный полипоз толстой кишки,Онкологические болезни,-2.5435927,-14.20636,-2.7704976,#D2E11B
Семинома,Онкологические болезни,1.3936907,-13.272581,-3.5724413,#D2E11B
Сенестопатии,Психические расстройства,-4.687224,-4.4593387,6.6679673,#29AF7F
Сенильная хорея,Нервные болезни,-2.2255108,-1.163308,8.121746,#BADE27
Сенильные психозы,Психические расстройства,-3.7736824,-4.9416437,7.553386,#29AF7F
Сенситивная атаксия,Нервные болезни,-1.8635067,-1.1242249,6.019123,#BADE27
Сенсорная алалия,Нарушения речи,4.4955287,1.4704202,9.2611,#3D4C89
Сепсис,Болезни крови,3.416784,-9.678552,3.5179958,#482374
Сепсис новорожденных,Детские болезни,1.4355423,-6.5066237,5.1137986,#64CB5D
Септооптическая дисплазия ,Наследственные болезни,2.6115458,-2.0319464,9.741238,#404387
Сердечная астма,Болезни сердца и сосудов,-7.5083704,-11.254892,-1.8035667,#22A784
Сердечная недостаточность,Болезни сердца и сосудов,-8.271847,-11.113102,-1.4983232,#22A784
Сердечно-легочная недостаточность,Болезни органов дыхания,-2.0771878,-10.072816,1.3736489,#29788E
Серная пробка,"Болезни уха, горла, носа",1.9677069,-5.9500275,0.7396956,#FDE724
Серная пробка у ребенка,Детские болезни,2.4957793,-5.286261,5.1744785,#64CB5D
Серозная цистаденома яичника,Женские болезни,3.9550946,-11.95388,-5.4312,#460C5F
Серозный менингит,Нервные болезни,-0.48264337,-1.1580675,6.2797656,#BADE27
Серозный периодонтит,Болезни зубов,6.298612,-9.594931,-1.3022189,#2D6F8E
Серозный плеврит,Болезни органов дыхания,-2.2691817,-10.00877,2.1419,#29788E
Серозометра,Женские болезни,5.210864,-13.405372,-5.952466,#460C5F
Серонегативные спондилоартриты,Ревматические болезни,-2.699467,-4.9784393,3.0461922,#79D151
Серповидно-клеточная анемия,Болезни крови,0.73431563,-10.273371,1.1309229,#482374
Сиаладенит,Болезни зубов,7.5985637,-9.60277,-0.41597915,#2D6F8E
Сиаладеноз,Болезни зубов,7.9947286,-8.924766,-0.09562039,#2D6F8E
Сибирская язва,Инфекционные болезни,5.8240957,-10.952579,5.4304013,#440154
Сигмоидит,Болезни толстого кишечника,-0.358917,-19.327065,-3.5389826,#53C567
Сикоз,Кожные болезни,9.209091,-7.034115,5.3137274,#30678D
Сикоз преддверия носа,"Болезни уха, горла, носа",1.3509359,-5.4257107,1.0501971,#FDE724
Силикатозы,Болезни органов дыхания,-1.5954297,-9.923927,2.4340312,#29788E
Силикоз,Болезни органов дыхания,-2.2988157,-9.929452,2.2714565,#29788E
Силикотуберкулез,Болезни органов дыхания,-2.9072952,-9.758715,2.7944095,#29788E
Симблефарон,Глазные болезни,6.9850483,-1.6986938,5.7336197,#462F7C
Симпатическая офтальмия ,Глазные болезни,6.7824373,-1.4887493,5.468513,#462F7C
Симфизит,Женские болезни,5.62544,-12.687765,-5.4587193,#460C5F
Синдактилия,Детские болезни,1.5539947,-7.3989344,1.9830521,#64CB5D
Синдром «ригидного человека»,Нервные болезни,-2.0766358,-1.8223684,6.49367,#BADE27
Синдром (болезнь) Рейтера,Ревматические болезни,-4.13887,-5.581165,2.9825208,#79D151
Синдром WPW,Болезни сердца и сосудов,-7.7037134,-11.140151,-1.6294713,#22A784
Синдром Аарскога-Скотта ,Наследственные болезни,1.7362201,-2.0500748,8.360609,#404387
Синдром Апера ,Наследственные болезни,1.2089267,-3.1227043,9.551569,#404387
Синдром Аспергера,Детские болезни,-2.8524745,-5.5033107,3.6320093,#64CB5D
Синдром аспирации мекония,Детские болезни,1.4836543,-6.104161,5.836872,#64CB5D
Синдром Ашерсона,Иммунные болезни,2.9469857,-7.0117354,7.087916,#1E988A
Синдром Бадда-Киари,Болезни органов пищеварения,2.355673,-13.879036,1.1143448,#267F8E
Синдром Барретта,Болезни органов пищеварения,2.1173737,-14.043673,0.28058338,#267F8E
Синдром Барттера,Урологические болезни,0.90651083,-13.862125,-4.6328306,#48196B
Синдром беспокойных ног,Нервные болезни,-2.0325103,-1.268414,5.978031,#BADE27
Синдром Бланда-Уайта-Гарланда,Болезни сердца и сосудов,-8.24043,-11.486464,-2.1508102,#22A784
Синдром Блоха-Сульцбергера,Наследственные болезни,2.7532344,-1.8488529,9.380434,#404387
Синдром Богорада,Глазные болезни,6.3489165,-2.475874,4.7616982,#462F7C
Синдром Брике,Психические расстройства,-3.1462324,-2.6507297,9.529393,#29AF7F
Синдром Бругада ,Наследственные болезни,3.8637202,-3.2030466,10.641115,#404387
Синдром Ваарденбурга ,Наследственные болезни,1.8228567,-1.9098673,9.20331,#404387
Синдром верхней полой вены,Болезни органов дыхания,-3.2655122,-9.892181,2.6994765,#29788E
Синдром Веста,Нервные болезни,-1.5187881,-1.8772831,6.877224,#BADE27
Синдром Вильсона-Микити,Детские болезни,1.1400788,-5.2878537,5.235123,#64CB5D
Синдром Вильямса ,Наследственные болезни,0.80104995,-3.0265992,10.262784,#404387
Синдром внезапной детской смерти,Детские болезни,3.4161575,-8.718737,4.245048,#64CB5D
Синдром вялого ребенка ,Детские болезни,1.4215004,-3.8384697,6.0932264,#64CB5D
Синдром Гайе-Вернике,Нервные болезни,-2.2807806,-1.6369259,7.260606,#BADE27
Синдром Ганзера,Психические расстройства,-4.50346,-4.5464735,8.40521,#29AF7F
Синдром Гарднера,Наследственные болезни,2.4324694,-1.566212,8.539276,#404387
Синдром Геллера,Детские болезни,-0.33211136,-6.92893,3.7222881,#64CB5D
Синдром Гийена-Барре,Нервные болезни,-3.5213618,-4.484598,4.799569,#BADE27
Синдром гипервозбудимости у детей,Детские болезни,3.4601247,-6.899328,4.892203,#64CB5D
Синдром гиперстимуляции яичников,Женские болезни,4.8878913,-12.522329,-4.9866138,#460C5F
Синдром гипоплазии левых отделов сердца,Болезни сердца и сосудов,-8.086359,-10.431256,-2.6482584,#22A784
Синдром Горнера,Глазные болезни,6.4980874,-2.4378638,4.29619,#462F7C
Синдром Гудпасчера,Ревматические болезни,-1.9117794,-5.1067863,4.1642847,#79D151
Синдром Дауна,Детские болезни,0.40138054,-5.9733853,3.907676,#64CB5D
Синдром Джанотти-Крости ,Детские болезни,1.0317407,-4.9375076,4.5671496,#64CB5D
Синдром Ди Джорджи ,Наследственные болезни,0.8439958,-1.8695018,9.480182,#404387
Синдром длительного раздавливания,Болезни ОДС и травмы,-6.262673,-6.817456,-0.9905453,#443982
Синдром Драве ,Детские болезни,3.2316043,-4.2144537,6.737943,#64CB5D
Синдром дыхательных расстройств,Детские болезни,1.0922906,-5.366233,4.018248,#64CB5D
Синдром желтого ногтя ,Кожные болезни,10.113229,-6.908572,6.849816,#30678D
Синдром Жильбера,Детские болезни,1.8134272,-5.4679604,5.0729103,#64CB5D
Синдром Жубер ,Наследственные болезни,2.38215,-0.9551264,10.868958,#404387
Синдром запястного канала,Нервные болезни,-0.63435984,-1.7835239,6.2202406,#BADE27
Синдром Золлингера - Эллисона,Онкологические болезни,-0.96789896,-11.193249,-4.344857,#D2E11B
Синдром истощения яичников,Женские болезни,5.1328626,-14.287002,-6.3500724,#460C5F
Синдром Иценко-Кушинга (гиперкортицизм),Эндокринные болезни,-0.8722278,-8.687151,-3.803664,#8DD644
Синдром Карлсона у детей,Детские болезни,1.5746655,-6.0187607,4.4109125,#64CB5D
Синдром Клайнфельтера,Детские болезни,0.94932413,-7.012872,3.1351645,#64CB5D
Синдром Клиппеля-Фейля,Нервные болезни,-0.93119144,-2.4357564,6.5890474,#BADE27
Синдром Коккейна ,Наследственные болезни,4.03232,-2.1922314,8.617212,#404387
Синдром короткой кишки,Болезни органов пищеварения,3.1673236,-14.391937,0.04237879,#267F8E
Синдром кошачьего крика,Детские болезни,0.8450484,-6.8290896,4.644998,#64CB5D
Синдром красного глаза,Глазные болезни,6.6926312,-1.9389464,5.621159,#462F7C
Синдром Криглера-Найяра ,Наследственные болезни,2.204198,-2.6974986,9.539879,#404387
Синдром Крузона ,Наследственные болезни,2.4247277,-1.2303183,8.570949,#404387
Синдром Лайелла,Аллергические болезни,6.6679854,-4.4738555,8.11705,#345E8D
Синдром Ламберта-Итона,Иммунные болезни,3.2174346,-3.659057,6.410038,#1E988A
Синдром Ландау-Клеффнера,Нервные болезни,0.4204812,-0.5145197,7.556757,#BADE27
Синдром Лемьера,"Болезни уха, горла, носа",2.625552,-8.675156,1.0827165,#FDE724
Синдром Леннокса-Гасто,Нервные болезни,-0.6526592,-2.0514584,5.5457993,#BADE27
Синдром Ли ,Наследственные болезни,2.3696404,-2.1054916,9.546103,#404387
Синдром Линча,Онкологические болезни,-1.3912275,-11.615431,-4.009485,#D2E11B
Синдром Луи-Бар,Нервные болезни,-2.022864,-2.324147,7.22874,#BADE27
Синдром Маклеода,Болезни органов дыхания,-4.2120094,-9.818741,3.350264,#29788E
Синдром мальдигестии,Болезни органов пищеварения,1.4312897,-15.713406,0.11167718,#267F8E
Синдром Маркуса Гунна ,Глазные болезни,6.014781,-1.8338249,4.9121637,#462F7C
Синдром Марфана,Детские болезни,0.9403751,-6.618373,3.9089727,#64CB5D
Синдром Маугли,Детские болезни,-0.92101526,-6.649194,3.513673,#64CB5D
Синдром Мендельсона,Болезни органов дыхания,-2.5366962,-9.982707,2.6347978,#29788E
Синдром Мириззи,Болезни органов пищеварения,2.7941473,-13.582474,-0.5846784,#267F8E
Синдром множественных эндокринных неоплазий,Онкологические болезни,-2.3593128,-11.396313,-4.392951,#D2E11B
Синдром молчащего синуса,"Болезни уха, горла, носа",1.8105674,-6.072199,-0.29686546,#FDE724
Синдром Мюнхгаузена,Психические расстройства,-5.0504375,-4.9033823,7.195227,#29AF7F
Синдром нарциссизма,Психические расстройства,-5.302806,-4.9829793,6.965356,#29AF7F
Синдром Нунан ,Наследственные болезни,2.5685656,-2.2978747,9.925905,#404387
Синдром Оппенгейма,Нервные болезни,-0.9383682,-1.1714839,7.5906925,#BADE27
Синдром отличника,Детские болезни,2.7675579,-5.6850595,3.2127626,#64CB5D
Синдром Панайотопулоса,Нервные болезни,-1.0266166,-1.7943456,7.0818605,#BADE27
Синдром Патау,Детские болезни,0.17079903,-6.126572,3.87481,#64CB5D
Синдром патологического фантазирования у детей,Детские болезни,-2.5516927,-6.1542025,4.87413,#64CB5D
Синдром позвоночной артерии,Нервные болезни,-1.0059798,-1.5190763,6.5318604,#BADE27
Синдром Поланда,Болезни ОДС и травмы,-5.2859893,-5.7658086,-1.31863,#443982
Синдром Пфайффера ,Наследственные болезни,3.1735222,-1.862221,9.180546,#404387
Синдром раздражения кишечника (СРК),Болезни толстого кишечника,-0.14330171,-18.329685,-3.7412217,#53C567
